latitude,longitude,acq_date,acq_time,frp,brightness,bright_t31,confidence,risk_score,risk_level
30.01328,72.56928,2026-08-18,858,2.25,330.36,294.94,n,21.33,Low
29.90467,72.59055,2026-08-18,858,11.88,343.08,294.96,n,35.62,Low
28.73033,68.09136,2026-08-18,858,3.25,341.64,309.03,n,28.35,Low
28.73092,68.09602,2026-08-18,858,3.25,341.18,309.09,n,28.09,Low
37.34704,97.41084,2026-08-18,1938,0.63,300.86,286.35,n,3.73,Low
27.00237,82.48734,2026-08-18,1942,2.13,295.81,285.39,n,2.05,Low
27.22178,95.34567,2026-08-18,1942,1.41,308.29,290.9,n,8.44,Low
27.31664,95.26646,2026-08-18,1942,1.42,308.57,290.63,n,8.6,Low
27.5312,77.66014,2026-08-18,1942,2.9,312.08,282.5,n,11.66,Low
27.46271,95.47729,2026-08-18,1942,1.18,305.07,290.42,n,6.48,Low
27.46869,95.42249,2026-08-18,1942,1.03,306.92,290.83,n,7.39,Low
27.37571,95.08824,2026-08-18,1942,1.65,308.04,290.82,n,8.48,Low
27.32538,95.27692,2026-08-18,1942,1.59,311.7,291.21,n,10.47,Low
24.25639,91.37678,2026-08-18,1942,0.44,299.17,275.87,n,2.65,Low
27.53036,77.65813,2026-08-18,1942,2.76,311.81,282.43,n,11.41,Low
6.863020000000001,81.10007,2026-08-18,1947,0.49,300.57,288.3,n,3.46,Low
6.85854,81.09821,2026-08-18,1947,0.87,304.43,290.0,n,5.89,Low
6.69242,80.83759,2026-08-18,1947,3.9,321.53,291.73,n,17.66,Low
6.43064,80.86023,2026-08-18,1947,3.55,332.72,291.87,n,23.62,Low
10.48666,79.32134,2026-08-18,1947,1.88,317.51,287.78,n,13.92,Low
10.48713,79.31767,2026-08-18,1947,2.41,311.88,287.65,n,11.19,Low
6.62802,81.19518,2026-08-18,1947,1.5,306.83,293.45,n,7.7,Low
6.69147,80.83995,2026-08-18,1947,1.5,308.59,291.54,n,8.67,Low
6.69223,80.83482,2026-08-18,1947,1.5,309.63,291.81,n,9.25,Low
6.62906,81.1973,2026-08-18,1947,2.08,312.87,294.04,n,11.49,Low
7.26242,81.20609,2026-08-18,1949,1.32,304.43,293.31,n,6.23,Low
6.86124,81.09518,2026-08-18,1949,1.29,302.63,289.27,n,5.21,Low
6.93897,81.60261,2026-08-18,1949,1.97,317.46,293.72,n,13.96,Low
7.0516,80.8127,2026-08-18,1949,0.9,301.89,286.73,n,4.5,Low
7.22923,81.13885,2026-08-18,1949,2.9,305.75,293.13,n,8.15,Low
7.22851,81.14391,2026-08-18,1949,2.9,339.88,295.22,n,27.11,Low
7.23261,81.14859,2026-08-18,1949,2.19,314.19,294.23,n,12.3,Low
7.23396,81.13914,2026-08-18,1949,2.9,305.94,292.86,n,8.25,Low
7.25981,81.20732,2026-08-18,1949,1.07,305.15,293.51,n,6.44,Low
7.62339,81.76878,2026-08-18,1949,2.12,309.93,293.58,n,9.88,Low
7.6244,81.77097,2026-08-18,1949,0.75,308.42,293.5,n,8.02,Low
9.31313,77.44205,2026-08-18,1949,1.7000000000000002,313.02,288.76,n,11.29,Low
7.22388,81.14285,2026-08-18,1949,2.71,312.03,292.89,n,11.49,Low
7.22787,81.14833,2026-08-18,1949,2.19,308.07,294.08,n,8.9,Low
6.86042,81.10104,2026-08-18,1949,0.98,302.97,288.71,n,5.16,Low
37.29039,77.76585,2026-08-18,2121,0.6000000000000001,297.92,283.02,n,2.07,Low
35.96759,68.68444,2026-08-18,2121,2.19,311.85,298.07,n,11.0,Low
33.54516,71.54924,2026-08-18,2123,2.75,307.28,293.9,n,8.88,Low
32.88902,71.61536,2026-08-18,2123,3.74,318.82,295.72,n,16.04,Low
32.57403,72.5666,2026-08-18,2123,1.33,308.16,294.69,n,8.31,Low
32.29366,70.73219,2026-08-18,2123,1.15,311.79,295.71,n,10.19,Low
32.2889,70.73969,2026-08-18,2123,1.19,310.03,295.63,n,9.24,Low
28.4253,69.70142,2026-08-18,2123,1.61,321.55,298.1,n,15.96,Low
26.25886,74.09746,2026-08-18,2125,0.44,302.57,284.31,n,4.54,Low
25.38887,68.5822,2026-08-18,2125,2.5,324.11,296.54,n,18.05,Low
20.95116,86.04971,2026-08-19,657,4.92,330.14,287.21,n,23.21,Low
6.83494,81.45702,2026-08-19,833,5.19,337.33,302.58,n,27.41,Low
6.83975,81.55939,2026-08-19,833,2.04,334.49,301.3,n,23.47,Low
6.7623,81.50774,2026-08-19,833,3.66,332.37,302.75,l,23.51,Low
6.73667,81.62422,2026-08-19,833,12.96,344.86,299.91,n,37.42,Low
6.7373,81.62887,2026-08-19,833,12.96,367.0,302.68,h,49.72,Medium
6.73724,81.6267,2026-08-19,833,14.53,357.52,301.76,n,45.63,Medium
6.73792,81.63136,2026-08-19,833,10.86,347.12,301.58,n,37.1,Low
6.64284,81.09991,2026-08-19,833,3.64,335.38,298.34,n,25.16,Low
6.51853,81.10849,2026-08-19,833,4.06,336.64,299.29,n,26.18,Low
6.42231,81.122,2026-08-19,833,3.17,335.05,300.2,n,24.63,Low
6.41853,81.12688,2026-08-19,833,3.4,333.13,300.9,n,23.73,Low
6.28867,80.91139,2026-08-19,833,5.86,336.88,298.15,n,27.66,Low
6.29997,80.98937,2026-08-19,833,2.95,335.51,297.45,n,24.72,Low
6.23047,81.06284,2026-08-19,833,5.29,337.63,298.73,n,27.65,Low
6.23004,81.06303,2026-08-19,833,5.31,334.03,298.82,n,25.67,Low
8.73711,80.99287,2026-08-19,833,6.69,338.6,296.44,n,29.24,Low
8.69701,80.86628,2026-08-19,833,8.54,343.09,295.46,n,33.12,Low
8.66704,80.74513,2026-08-19,833,5.98,331.19,296.63,n,24.59,Low
8.607990000000001,80.5139,2026-08-19,833,5.89,338.86,296.4,n,28.78,Low
8.62317,80.87952,2026-08-19,833,2.1,336.76,292.87,n,24.77,Low
8.61871,80.88013,2026-08-19,833,3.86,333.61,295.33,n,24.35,Low
8.56811,80.90949,2026-08-19,833,10.1,350.22,296.8,n,38.25,Low
8.5687,80.91391,2026-08-19,833,5.25,331.19,294.68,n,24.04,Low
8.56571,80.90945,2026-08-19,833,10.95,345.33,297.58,n,36.17,Low
8.56634,80.91386,2026-08-19,833,7.84,341.31,295.72,n,31.61,Low
8.47922,80.3933,2026-08-19,833,5.73,341.14,295.83,n,29.93,Low
8.47491,80.3939,2026-08-19,833,5.73,334.07,296.32,n,26.0,Low
8.51689,80.75557,2026-08-19,833,10.51,345.77,298.34,n,36.09,Low
8.49986,80.66592,2026-08-19,833,2.16,330.18,295.89,n,21.16,Low
8.50443,80.82825,2026-08-19,833,4.9,335.23,295.9,n,26.03,Low
8.41088,80.18614,2026-08-19,833,4.33,334.15,295.23,n,25.0,Low
8.44913,80.87863,2026-08-19,833,5.77,337.09,297.38,n,27.71,Low
8.395199999999999,80.68755,2026-08-19,833,2.77,331.71,296.05,n,22.47,Low
8.31046,80.65611,2026-08-19,833,7.09,338.47,297.27,n,29.47,Low
8.29942,81.03003,2026-08-19,833,1.58,331.03,296.97,n,21.2,Low
8.12639,80.55296,2026-08-19,833,2.51,334.29,297.23,n,23.71,Low
8.1191,80.59635,2026-08-19,833,6.74,336.38,295.93,n,28.04,Low
8.19289,81.20457,2026-08-19,833,8.19,342.81,299.14,n,32.7,Low
8.19289,81.20832,2026-08-19,833,7.25,341.82,298.87,n,31.45,Low
8.06456,81.14703,2026-08-19,833,7.79,345.76,297.93,n,34.04,Low
8.06318,81.14916,2026-08-19,833,4.58,342.05,298.27,n,29.57,Low
7.90849,81.36997,2026-08-19,833,10.52,352.52,303.68,n,39.85,Low
7.82808,80.84888,2026-08-19,833,3.14,336.97,296.65,n,25.67,Low
7.85508,81.42368,2026-08-19,833,15.68,339.31,301.64,n,36.38,Low
7.85574,81.42837,2026-08-19,833,15.09,343.44,296.67,n,38.23,Low
7.70519,80.39142,2026-08-19,833,6.57,342.15,295.28,n,31.12,Low
7.70094,80.39207,2026-08-19,833,2.23,332.5,294.76,n,22.51,Low
7.75295,81.25404,2026-08-19,833,4.92,337.8,302.74,n,27.47,Low
7.75189,81.25346,2026-08-19,833,6.8,343.8,303.53,n,32.21,Low
7.52671,80.90238,2026-08-19,833,8.58,342.91,303.28,n,33.05,Low
7.52232,80.90304,2026-08-19,833,5.82,339.11,303.57,n,28.87,Low
7.59265,81.4476,2026-08-19,833,5.37,330.13,291.82,n,23.54,Low
7.53314,81.11317,2026-08-19,833,7.15,335.15,278.76,n,27.67,Low
7.52691,81.10084,2026-08-19,833,4.07,341.13,285.18,n,28.68,Low
7.5275,81.10516,2026-08-19,833,4.07,330.83,280.49,n,22.96,Low
7.5281,81.10955,2026-08-19,833,7.15,338.78,279.53,n,29.68,Low
7.5287,81.11393,2026-08-19,833,7.15,351.31,279.95,n,36.65,Low
7.52304,81.1058,2026-08-19,833,5.86,335.87,283.83,n,27.1,Low
7.52928,81.10335,2026-08-19,833,4.94,344.25,281.47,n,31.07,Low
7.5299,81.10768,2026-08-19,833,5.92,333.05,278.81,n,25.58,Low
7.53053,81.11201,2026-08-19,833,5.92,353.48,279.82,n,36.93,Low
7.52482,81.10393,2026-08-19,833,6.73,333.25,285.96,n,26.3,Low
7.52545,81.10831,2026-08-19,833,5.58,335.83,280.99,n,26.87,Low
7.52607,81.11268,2026-08-19,833,5.58,352.29,280.67,n,36.01,Low
7.51386,81.65334,2026-08-19,833,5.04,332.75,298.8,n,24.75,Low
7.44826,81.24146,2026-08-19,833,7.17,343.7,305.24,n,32.43,Low
7.44888,81.24596,2026-08-19,833,10.77,339.96,305.73,n,33.06,Low
7.44681,81.24532,2026-08-19,833,4.54,338.77,305.16,n,27.72,Low
7.38174,81.10937,2026-08-19,833,2.72,336.12,304.01,n,24.88,Low
7.39605,81.24292,2026-08-19,833,2.6,334.8,303.34,n,24.06,Low
7.39155,81.24351,2026-08-19,833,5.32,335.74,304.95,n,26.62,Low
7.39219,81.24805,2026-08-19,833,5.32,347.37,303.46,n,33.08,Low
7.3813,81.23574,2026-08-19,833,4.71,337.56,304.71,n,27.18,Low
7.39139,81.30784,2026-08-19,833,4.15,342.57,304.57,n,29.54,Low
7.44215,81.70579,2026-08-19,833,4.17,342.61,294.55,n,29.58,Low
7.42954,81.75178,2026-08-19,833,5.29,337.26,296.18,n,27.45,Low
7.31318,81.17209,2026-08-19,833,4.2,340.67,303.31,n,28.52,Low
7.31527,81.17111,2026-08-19,833,3.98,343.27,305.23,n,29.8,Low
7.30184,81.26899,2026-08-19,833,3.17,330.73,299.32,n,22.23,Low
7.32558,81.43645,2026-08-19,833,16.41,342.47,300.76,n,38.68,Low
7.23752,81.13548,2026-08-19,833,2.34,338.24,299.75,n,25.78,Low
7.23305,81.13596,2026-08-19,833,15.44,343.86,302.31,n,38.72,Low
7.22807,81.13277,2026-08-19,833,4.99,330.19,299.78,n,23.29,Low
7.22857,81.1364,2026-08-19,833,15.44,367.0,304.61,h,51.58,Medium
7.29642,81.83806,2026-08-19,833,5.71,331.24,295.66,n,24.42,Low
7.21426,81.77812,2026-08-19,833,6.34,344.56,302.48,n,32.29,Low
7.12555,81.73818,2026-08-19,833,4.47,331.84,302.16,l,23.82,Low
7.08648,81.79789,2026-08-19,833,5.84,337.01,303.77,n,27.72,Low
7.08782,81.79578,2026-08-19,833,5.44,334.31,303.73,n,25.92,Low
6.91316,81.45554,2026-08-19,833,3.78,332.07,298.86,n,23.43,Low
8.89924,77.86769,2026-08-19,835,7.97,340.38,301.81,n,31.19,Low
21.1031,72.63488,2026-08-19,835,1.57,331.79,289.06,n,21.62,Low
18.67997,73.0383,2026-08-19,835,3.89,335.52,295.19,n,25.43,Low
11.14616,76.89647,2026-08-19,835,4.96,336.2,294.92,n,26.61,Low
11.14976,76.89596,2026-08-19,835,4.96,331.53,297.02,n,24.01,Low
15.17723,76.65598,2026-08-19,835,6.24,337.58,294.67,n,28.34,Low
10.95679,78.40086,2026-08-19,835,6.15,335.84,300.64,n,27.3,Low
10.93714,78.49078,2026-08-19,835,8.01,341.28,300.71,n,31.72,Low
10.75007,78.63698,2026-08-19,835,9.85,339.53,301.41,n,32.13,Low
10.03752,78.66753,2026-08-19,835,2.84,330.97,295.48,n,22.11,Low
9.57684,78.31702,2026-08-19,835,10.51,340.72,301.62,n,33.28,Low
9.52467,78.22387,2026-08-19,835,5.7,342.78,298.01,n,30.82,Low
9.52153,78.22908,2026-08-19,835,2.8200000000000003,341.77,297.44,n,28.1,Low
9.52219,78.23375,2026-08-19,835,2.8200000000000003,336.27,297.65,n,25.04,Low
9.51772,78.22963,2026-08-19,835,2.8200000000000003,337.42,298.46,n,25.68,Low
9.78078,80.23373,2026-08-19,835,4.99,336.93,294.03,n,27.04,Low
9.45543,78.69313,2026-08-19,835,5.02,337.51,299.76,n,27.38,Low
9.38257,78.68613,2026-08-19,835,6.44,338.68,300.46,n,29.1,Low
9.36352,78.6637,2026-08-19,835,4.18,341.86,300.46,n,29.17,Low
9.13059,77.62038,2026-08-19,835,2.56,339.34,298.57,n,26.55,Low
9.42854,80.37435,2026-08-19,835,5.7,344.88,295.23,n,31.99,Low
9.43555,80.42497,2026-08-19,835,2.97,336.17,296.0,n,25.1,Low
9.03474,77.75704,2026-08-19,835,11.46,350.59,305.75,n,39.48,Low
9.03537,77.76139,2026-08-19,835,9.87,345.75,305.95,n,35.6,Low
9.03106,77.75757,2026-08-19,835,9.32,345.88,306.08,n,35.26,Low
9.03169,77.76192,2026-08-19,835,11.65,344.0,305.97,n,35.96,Low
9.39435,80.58342,2026-08-19,835,7.93,342.97,295.86,n,32.6,Low
9.38992,80.58401,2026-08-19,835,6.79,342.04,295.67,n,31.23,Low
8.97893,77.73409,2026-08-19,835,6.63,343.11,303.8,n,31.7,Low
9.39086,80.58241,2026-08-19,835,8.48,355.55,295.52,n,40.0,Medium
8.90883,77.7077,2026-08-19,835,2.39,336.15,303.21,n,24.65,Low
8.90407,77.80566,2026-08-19,835,7.93,349.6,303.82,n,36.28,Low
8.90469,77.81,2026-08-19,835,7.93,354.05,304.26,n,38.75,Low
8.90038,77.80621,2026-08-19,835,8.58,349.37,303.92,n,36.64,Low
8.90412,77.85908,2026-08-19,835,9.84,356.97,305.53,l,41.81,Medium
8.9035,77.85469,2026-08-19,835,15.94,348.35,304.9,n,41.59,Medium
8.90474,77.86346,2026-08-19,835,9.84,341.44,305.68,n,33.18,Low
8.8998,77.85522,2026-08-19,835,7.59,341.75,304.64,n,31.66,Low
8.90042,77.8596,2026-08-19,835,6.75,351.01,304.5,n,36.18,Low
8.90104,77.86399,2026-08-19,835,6.75,348.91,303.75,n,35.01,Low
8.89859,77.86332,2026-08-19,835,9.44,350.18,302.22,n,37.74,Low
8.91504,78.00077,2026-08-19,835,11.0,342.35,304.47,n,34.56,Low
8.83535,77.7394,2026-08-19,835,3.06,337.15,302.31,n,25.71,Low
9.21012,80.80761,2026-08-19,835,3.16,331.87,293.79,n,22.85,Low
8.74087,77.59978,2026-08-19,835,5.47,336.15,302.15,n,26.96,Low
9.1541,80.74639,2026-08-19,835,6.37,340.57,295.37,n,30.09,Low
8.71938,77.94218,2026-08-19,835,5.73,345.04,305.13,n,32.1,Low
8.71568,77.94273,2026-08-19,835,5.73,351.14,305.18,n,35.49,Low
8.71631,77.94712,2026-08-19,835,10.01,343.37,306.07,n,34.38,Low
8.64296,77.89849,2026-08-19,835,8.57,349.3,303.38,n,36.59,Low
8.64359,77.90287000000001,2026-08-19,835,12.23,342.47,303.55,n,35.54,Low
8.63544,78.02991,2026-08-19,835,3.21,333.63,299.02,n,23.87,Low
9.02323,80.83984,2026-08-19,835,5.11,340.52,293.86,n,29.12,Low
9.02384,80.84435,2026-08-19,835,5.11,337.3,294.26,n,27.33,Low
8.60867,77.97512,2026-08-19,835,4.86,338.07,301.3,n,27.57,Low
8.80154,80.3954,2026-08-19,835,10.19,345.86,297.36,n,35.9,Low
26.3985,71.93286,2026-08-19,837,4.5,338.78,307.98,n,27.7,Low
30.43392,73.87374,2026-08-19,839,7.54,338.98,296.91,n,30.09,Low
30.63585,73.59945,2026-08-19,839,2.33,336.02,293.37,n,24.54,Low
29.96772,71.26892,2026-08-19,839,7.85,341.22,302.05,n,31.57,Low
29.97767,72.18323,2026-08-19,839,5.89,331.41,298.32,n,24.65,Low
29.97413,72.18383,2026-08-19,839,5.89,347.71,300.65,n,33.7,Low
29.95266,72.0762,2026-08-19,839,4.51,339.04,300.62,n,27.85,Low
30.01381,72.62862,2026-08-19,839,5.91,337.11,297.92,n,27.83,Low
30.0102,72.62923,2026-08-19,839,5.91,338.31,300.6,n,28.49,Low
30.01081,72.63397,2026-08-19,839,9.02,331.26,297.94,n,26.91,Low
31.52647,72.2468,2026-08-19,839,6.98,337.63,296.36,n,28.92,Low
30.89714,71.94514,2026-08-19,839,4.05,334.7,297.31,n,25.09,Low
30.63913,71.97771,2026-08-19,839,2.9,338.85,297.14,n,26.54,Low
30.41897,71.74954,2026-08-19,839,3.1,332.68,297.94,n,23.26,Low
29.96822,71.26781,2026-08-19,839,6.72,340.56,302.08,n,30.35,Low
29.95557,72.60442,2026-08-19,839,3.23,331.66,300.19,n,22.79,Low
29.90848,74.94983,2026-08-19,839,3.03,333.01,295.88,n,23.39,Low
29.97657,72.62513,2026-08-19,839,7.35,336.9,296.93,n,28.79,Low
29.97297,72.62572,2026-08-19,839,7.35,339.54,299.08,n,30.26,Low
30.32824,72.15308,2026-08-19,839,2.77,334.61,297.49,n,24.08,Low
30.12338,71.33872,2026-08-19,839,2.27,333.13,300.03,n,22.89,Low
30.32764,72.14849,2026-08-19,839,2.77,336.66,299.23,n,25.22,Low
27.22185,95.34703,2026-08-19,1921,3.23,307.97,290.42,n,9.63,Low
27.32527,95.27496,2026-08-19,1921,2.05,309.52,290.12,n,9.6,Low
20.95201,86.04612,2026-08-19,1923,3.94,322.73,287.32,n,18.36,Low
20.95163,86.04997,2026-08-19,1923,1.2,306.94,286.95,n,7.53,Low
20.94607,86.04922,2026-08-19,1923,1.2,305.35,287.13,n,6.65,Low
20.97523,85.17226,2026-08-19,1923,1.5,303.35,285.27,n,5.76,Low
20.96893,85.17625,2026-08-19,1923,1.5,315.76,285.58,n,12.66,Low
22.57185,85.89693,2026-08-19,1923,1.56,310.32,287.17,n,9.68,Low
22.36426,87.01864,2026-08-19,1923,1.23,317.31,288.0,n,13.32,Low
20.18982,94.93205,2026-08-19,1923,0.59,303.92,283.89,n,5.4,Low
20.99923,86.01053,2026-08-19,1923,1.12,307.18,286.89,n,7.61,Low
20.99886,86.01447,2026-08-19,1923,0.94,307.0,287.07,n,7.37,Low
21.00053,86.01202,2026-08-19,1923,1.62,309.94,287.39,n,9.51,Low
21.07718,85.03671,2026-08-19,1923,2.6,307.33,285.01,n,8.8,Low
21.07631,85.046,2026-08-19,1923,1.01,304.51,284.84,n,6.04,Low
23.68837,87.1004,2026-08-19,1923,1.21,302.69,283.48,n,5.18,Low
22.61078,85.91381,2026-08-19,1923,0.49,303.74,286.77,n,5.22,Low
23.56234,87.08282,2026-08-19,1923,1.05,301.66,277.02,n,4.49,Low
23.56008,87.08398,2026-08-19,1923,0.72,298.21,276.82,n,2.32,Low
22.79074,86.20767,2026-08-19,1923,1.58,307.3,285.79,n,8.02,Low
22.58936,85.90438,2026-08-19,1923,1.15,305.62,287.33,n,6.76,Low
25.54247,91.23459,2026-08-19,1923,1.51,305.72,280.72,n,7.09,Low
25.61233,89.81267,2026-08-19,1923,2.28,307.28,287.43,n,8.53,Low
25.60961,89.81148,2026-08-19,1923,3.35,313.78,287.97,n,12.95,Low
24.28024,91.38567,2026-08-19,1923,3.5,309.04,288.48,n,10.43,Low
23.69443,87.0937,2026-08-19,1923,1.73,307.52,285.64,n,8.25,Low
23.69341,87.10468,2026-08-19,1923,1.21,302.52,285.04,n,5.09,Low
23.69172,87.12292,2026-08-19,1923,2.18,310.51,284.78,n,10.25,Low
23.68871,87.09673,2026-08-19,1923,1.73,302.28,285.59,n,5.34,Low
20.80461,85.25742,2026-08-19,1925,1.98,307.64,285.28,n,8.51,Low
20.96412,85.1883,2026-08-19,1925,2.18,308.22,285.69,n,8.98,Low
20.96539,85.175,2026-08-19,1925,2.73,308.01,285.56,n,9.28,Low
20.96581,85.17046,2026-08-19,1925,3.26,312.59,285.52,n,12.22,Low
20.97085,85.18008,2026-08-19,1925,1.2,306.86,285.19,n,7.49,Low
20.97128,85.17556,2026-08-19,1925,1.2,307.44,285.47,n,7.81,Low
7.57253,80.92683,2026-08-19,1928,1.46,301.28,272.55,n,4.58,Low
7.57323,80.92142,2026-08-19,1928,1.97,302.92,271.22,n,5.88,Low
7.57451,80.92145,2026-08-19,1928,1.42,301.17,271.23,n,4.49,Low
7.57378,80.92686,2026-08-19,1928,1.42,300.8,272.25,n,4.29,Low
6.60867,81.18574,2026-08-19,1928,5.18,341.77,273.07,n,29.87,Low
31.24975,76.93059,2026-08-19,2101,0.32,298.28,276.07,n,2.06,Low
31.25838,76.92349,2026-08-19,2101,0.41,296.85,278.55,n,1.34,Low
32.08467,74.16386,2026-08-19,2101,2.53,307.0,290.12,n,8.56,Low
32.08796,74.16459,2026-08-19,2101,2.73,310.46,291.04,n,10.64,Low
21.00072,86.03053,2026-08-19,2104,0.67,302.51,283.95,n,4.67,Low
20.96749,86.01265,2026-08-19,2104,6.1,320.45,284.02,n,18.71,Low
26.0932,68.88027,2026-08-19,2104,0.85,308.76,296.84,n,8.28,Low
22.78883,86.20107,2026-08-19,2104,3.62,300.7,284.83,n,5.88,Low
22.87589,86.06185,2026-08-19,2104,1.9,306.21,284.44,n,7.65,Low
22.87391,86.06372,2026-08-19,2104,1.74,304.33,284.84,n,6.49,Low
25.94172,72.19282,2026-08-19,2104,1.78,315.34,295.0,n,12.63,Low
24.14009,82.70357,2026-08-19,2104,0.72,300.69,285.61,n,3.7,Low
26.25635,74.09737,2026-08-19,2104,0.62,308.4,293.69,n,7.91,Low
23.68032,86.39847,2026-08-19,2104,3.34,297.79,271.76,n,4.06,Low
23.68212,86.39163,2026-08-19,2104,2.84,300.13,272.32,n,4.98,Low
23.76052,86.40015,2026-08-19,2104,4.7,302.24,274.57,n,7.55,Low
23.69582,87.09637,2026-08-19,2104,2.39,297.9,273.75,n,3.4,Low
23.69837,87.09444,2026-08-19,2104,2.73,296.23,273.35,n,2.73,Low
26.87381,73.5167,2026-08-19,2104,2.95,308.59,293.46,n,9.76,Low
26.87778,73.51348,2026-08-19,2104,1.56,301.9,287.87,n,5.0,Low
28.30434,68.08573,2026-08-19,2104,0.74,311.52,297.0,n,9.73,Low
28.42477,69.7021,2026-08-19,2104,1.36,320.23,297.76,n,15.04,Low
29.12563,75.77744,2026-08-19,2104,2.07,307.57,292.72,n,8.54,Low
25.38717,68.58005,2026-08-19,2104,1.46,314.92,296.36,n,12.16,Low
25.38654,68.58464,2026-08-19,2104,1.46,306.93,295.93,n,7.72,Low
22.80233,86.09171,2026-08-19,2104,2.03,302.09,284.97,n,5.46,Low
20.99709,86.02748,2026-08-19,2104,1.34,304.22,284.09,n,6.13,Low
20.96512,85.19021,2026-08-19,2106,2.37,306.9,283.52,n,8.39,Low
20.95084,86.04825,2026-08-19,2106,2.2,304.82,283.78,n,7.11,Low
21.081,85.04028,2026-08-19,2106,1.92,296.85,283.39,n,2.47,Low
21.07434,85.03826,2026-08-19,2106,1.92,296.86,283.23,n,2.47,Low
20.9768,85.17226,2026-08-19,2106,3.04,305.85,283.58,n,8.31,Low
20.97995,85.13054,2026-08-19,2106,1.89,305.17,283.4,n,7.07,Low
20.97829,85.13718,2026-08-19,2106,1.89,300.87,283.46,n,4.68,Low
20.9701,85.17019,2026-08-19,2106,3.04,319.84,283.67,n,16.08,Low
20.96847,85.17673,2026-08-19,2106,3.04,310.25,283.36,n,10.75,Low
20.96682,85.18336,2026-08-19,2106,2.37,311.96,283.3,n,11.2,Low
20.75727,85.29929,2026-08-19,2106,1.49,303.61,283.86,n,5.9,Low
20.75887,85.29279,2026-08-19,2106,2.83,305.28,283.96,n,7.83,Low
20.79777,85.25298,2026-08-19,2106,4.38,306.61,283.39,n,9.74,Low
20.75702,85.29877,2026-08-19,2106,2.06,301.57,283.57,n,5.19,Low
20.75867,85.29228,2026-08-19,2106,2.06,302.97,283.55,n,5.97,Low
20.78761,85.26431,2026-08-19,2106,2.28,302.5,283.34,n,5.88,Low
20.79788,85.25243,2026-08-19,2106,2.83,305.54,283.36,n,7.98,Low
20.86326,84.99146,2026-08-19,2106,2.29,298.26,282.38,n,3.53,Low
20.96339,85.16812,2026-08-19,2106,2.94,305.31,283.71,n,7.93,Low
17.98492,80.8302,2026-08-19,2106,1.37,303.98,284.61,n,6.02,Low
19.37153,71.3558,2026-08-19,2106,3.41,331.25,291.57,n,22.7,Low
19.37213,71.35212,2026-08-19,2106,5.9,307.08,291.67,n,11.14,Low
19.36821,71.3552,2026-08-19,2106,3.41,320.19,291.91,n,16.55,Low
18.68423,73.03175,2026-08-19,2106,0.77,301.89,283.24,n,4.41,Low
8.73753,77.59727,2026-08-19,2108,7.6,329.03,289.86,n,24.61,Low
8.73686,77.60081,2026-08-19,2108,7.27,337.37,290.24,n,28.99,Low
15.65996,73.98722,2026-08-19,2108,1.46,298.88,280.81,n,3.25,Low
15.65748,73.98986,2026-08-19,2108,1.1,303.04,281.03,n,5.29,Low
8.74296,77.59831,2026-08-19,2108,21.46,367.0,291.41,h,56.1,Medium
8.7423,77.60185,2026-08-19,2108,9.46,355.88,292.11,n,40.92,Medium
8.74163,77.60539,2026-08-19,2108,9.46,307.47,289.76,n,14.02,Low
7.57133,80.92029,2026-08-19,2110,2.18,297.71,277.79,n,3.14,Low
6.54586,80.97478,2026-08-20,813,2.84,330.9,300.53,n,22.07,Low
10.57315,79.49966,2026-08-20,813,2.25,330.82,291.05,n,21.59,Low
10.20464,78.83772,2026-08-20,813,11.72,339.24,302.04,n,33.37,Low
9.43061,80.44665,2026-08-20,813,2.42,336.91,300.61,n,25.1,Low
9.41284,80.44965,2026-08-20,813,4.4,348.03,298.31,n,32.76,Low
8.92556,77.96257,2026-08-20,813,8.49,348.38,298.95,n,36.02,Low
9.0254,79.83466,2026-08-20,813,1.97,331.19,294.77,n,21.58,Low
9.00601,79.87824,2026-08-20,813,4.06,338.67,296.45,n,27.31,Low
9.00053,79.86462,2026-08-20,813,3.48,336.71,294.45,n,25.78,Low
8.95379,80.75946,2026-08-20,813,2.26,332.3,296.4,n,22.42,Low
8.87924,81.03294,2026-08-20,813,9.71,339.85,299.87,n,32.2,Low
8.82787,80.89571,2026-08-20,813,3.25,331.38,296.56,n,22.65,Low
8.68966,80.85621,2026-08-20,813,4.11,330.75,278.73,n,22.94,Low
8.65339,80.63652,2026-08-20,813,2.64,332.32,287.95,n,22.71,Low
8.68008,80.83871,2026-08-20,813,3.44,331.34,274.97,n,22.77,Low
8.45045,80.81741,2026-08-20,813,3.69,330.74,288.96,n,22.62,Low
8.41734,81.08703,2026-08-20,813,2.9,334.09,274.8,n,23.89,Low
8.16379,79.83366,2026-08-20,813,5.84,347.02,292.76,n,33.28,Low
8.21754,81.10218,2026-08-20,813,3.07,330.44,281.72,n,21.99,Low
7.9938,80.16321,2026-08-20,813,2.49,330.74,286.19,n,21.72,Low
7.94184,81.19656,2026-08-20,813,4.82,337.62,283.16,n,27.29,Low
7.94464,81.31114,2026-08-20,813,3.91,335.61,282.41,n,25.49,Low
7.9452,81.3149,2026-08-20,813,6.62,334.77,284.29,n,27.06,Low
7.9423,81.31919,2026-08-20,813,3.72,332.49,283.91,n,23.62,Low
7.92285,81.39185,2026-08-20,813,3.61,338.55,285.73,n,26.9,Low
7.79305,81.15463,2026-08-20,813,6.44,336.72,299.84,n,28.01,Low
