latitude,longitude,acq_date,acq_time,confidence,scan,satellite,track,bright_t31,instrument,daynight,version,frp,brightness
7.19186,81.74882,2026-08-09,820,n,0.5,SNPP,0.41000000000000003,295.95,SNPP,D,2.0NRT,6.36,336.07
7.19216,81.75013,2026-08-09,820,n,0.5,SNPP,0.41000000000000003,295.76,SNPP,D,2.0NRT,6.79,332.65
7.24969,81.69533,2026-08-09,820,n,0.5,SNPP,0.41000000000000003,295.63,SNPP,D,2.0NRT,13.0,338.64
7.24903,81.69079,2026-08-09,820,n,0.5,SNPP,0.41000000000000003,290.99,SNPP,D,2.0NRT,4.99,335.64
7.27246,81.6412,2026-08-09,820,n,0.5,SNPP,0.41000000000000003,295.3,SNPP,D,2.0NRT,3.65,332.87
7.47098,81.70876,2026-08-09,820,n,0.5,SNPP,0.41000000000000003,294.69,SNPP,D,2.0NRT,10.18,343.6
7.46565,81.67219,2026-08-09,820,n,0.5,SNPP,0.41000000000000003,293.58,SNPP,D,2.0NRT,3.2800000000000002,334.09
7.44688,81.23547,2026-08-09,820,n,0.48,SNPP,0.4,290.3,SNPP,D,2.0NRT,5.73,338.36
7.44569,81.23631,2026-08-09,820,n,0.48,SNPP,0.4,288.88,SNPP,D,2.0NRT,5.86,342.07
7.54155,80.94489,2026-08-09,820,n,0.46,SNPP,0.39,295.75,SNPP,D,2.0NRT,5.4,334.51
7.5681,80.92384,2026-08-09,820,n,0.46,SNPP,0.39,298.64,SNPP,D,2.0NRT,4.36,333.43
7.65889,81.14084,2026-08-09,820,n,0.47000000000000003,SNPP,0.4,297.74,SNPP,D,2.0NRT,8.06,337.46
7.69441,81.15324,2026-08-09,820,n,0.47000000000000003,SNPP,0.4,297.55,SNPP,D,2.0NRT,3.61,332.53
7.69379,81.14894,2026-08-09,820,n,0.47000000000000003,SNPP,0.4,299.18,SNPP,D,2.0NRT,3.61,337.21
7.69746,81.14842,2026-08-09,820,n,0.47000000000000003,SNPP,0.4,297.71,SNPP,D,2.0NRT,3.61,333.75
7.93397,81.3446,2026-08-09,820,n,0.49,SNPP,0.4,297.31,SNPP,D,2.0NRT,3.25,330.94
8.00115,81.21894,2026-08-09,820,n,0.48,SNPP,0.4,293.96,SNPP,D,2.0NRT,2.61,331.95
8.00548,81.22277,2026-08-09,820,n,0.48,SNPP,0.4,295.5,SNPP,D,2.0NRT,4.29,331.67
8.1039,81.107,2026-08-09,820,n,0.48,SNPP,0.4,292.28,SNPP,D,2.0NRT,4.61,333.36
8.20783,80.57188,2026-08-09,820,n,0.45,SNPP,0.39,291.16,SNPP,D,2.0NRT,3.69,337.75
8.20257,80.4487,2026-08-09,820,n,0.45,SNPP,0.39,286.71,SNPP,D,2.0NRT,4.26,338.59
8.35285,80.79776,2026-08-09,820,n,0.46,SNPP,0.39,298.19,SNPP,D,2.0NRT,8.24,350.02
8.35344,80.7984,2026-08-09,820,n,0.46,SNPP,0.39,297.62,SNPP,D,2.0NRT,9.06,340.16
8.2831,80.20823,2026-08-09,820,n,0.44,SNPP,0.38,291.85,SNPP,D,2.0NRT,8.29,347.16
8.38241,80.6659,2026-08-09,820,n,0.46,SNPP,0.39,288.4,SNPP,D,2.0NRT,8.36,348.52
8.39263,80.66016,2026-08-09,820,n,0.46,SNPP,0.39,289.94,SNPP,D,2.0NRT,12.33,347.48
8.67835,80.37698,2026-08-09,820,n,0.45,SNPP,0.39,283.81,SNPP,D,2.0NRT,5.08,335.78
8.67597,80.36073,2026-08-09,820,n,0.45,SNPP,0.39,287.28,SNPP,D,2.0NRT,3.2800000000000002,339.48
8.712250000000001,80.35955,2026-08-09,820,n,0.45,SNPP,0.39,292.38,SNPP,D,2.0NRT,6.61,339.92
8.71466,80.3596,2026-08-09,820,n,0.45,SNPP,0.39,291.55,SNPP,D,2.0NRT,2.51,331.0
8.73953,80.40584,2026-08-09,820,n,0.45,SNPP,0.39,293.33,SNPP,D,2.0NRT,3.51,332.52
8.86085,80.50182,2026-08-09,820,n,0.45,SNPP,0.39,287.83,SNPP,D,2.0NRT,10.71,347.4
8.87646,80.48267,2026-08-09,820,n,0.45,SNPP,0.39,292.76,SNPP,D,2.0NRT,3.62,332.63
8.90778,77.70798,2026-08-09,820,n,0.38,SNPP,0.36,300.39,SNPP,D,2.0NRT,1.5,331.91
8.89835,78.04342,2026-08-09,820,n,0.39,SNPP,0.36,298.13,SNPP,D,2.0NRT,1.9500000000000002,335.75
9.27793,79.12687,2026-08-09,820,n,0.41000000000000003,SNPP,0.37,300.72,SNPP,D,2.0NRT,6.85,335.7
9.23388,78.68824,2026-08-09,820,n,0.4,SNPP,0.37,298.5,SNPP,D,2.0NRT,2.14,333.0
9.23726,78.68773,2026-08-09,820,n,0.4,SNPP,0.37,299.91,SNPP,D,2.0NRT,2.14,340.37
9.25581,78.76631,2026-08-09,820,n,0.4,SNPP,0.37,297.49,SNPP,D,2.0NRT,2.38,338.32
9.25919,78.76579,2026-08-09,820,n,0.4,SNPP,0.37,296.74,SNPP,D,2.0NRT,1.43,331.52
9.30707,78.76228,2026-08-09,820,n,0.4,SNPP,0.37,300.15,SNPP,D,2.0NRT,1.6400000000000001,334.15
9.64156,80.321,2026-08-09,820,n,0.45,SNPP,0.39,292.17,SNPP,D,2.0NRT,5.12,339.23
9.40249,77.86951,2026-08-09,820,n,0.39,SNPP,0.36,307.92,SNPP,D,2.0NRT,8.77,344.04
9.76124,80.20286,2026-08-09,820,n,0.45,SNPP,0.39,285.06,SNPP,D,2.0NRT,3.86,334.41
9.50695,78.22846,2026-08-09,820,n,0.39,SNPP,0.36,304.76,SNPP,D,2.0NRT,7.49,338.61
9.55556,77.81236,2026-08-09,820,n,0.39,SNPP,0.36,308.12,SNPP,D,2.0NRT,12.87,341.93
9.65162,78.06435,2026-08-09,820,n,0.39,SNPP,0.36,304.25,SNPP,D,2.0NRT,3.22,337.75
9.83043,78.55554,2026-08-09,820,n,0.4,SNPP,0.37,294.59,SNPP,D,2.0NRT,1.9300000000000002,330.15
9.80894,78.38943,2026-08-09,820,n,0.39,SNPP,0.36,302.68,SNPP,D,2.0NRT,2.49,336.39
9.88578,78.29712,2026-08-09,820,n,0.39,SNPP,0.36,298.6,SNPP,D,2.0NRT,19.84,347.52
10.9494,78.43846,2026-08-09,820,n,0.4,SNPP,0.37,302.18,SNPP,D,2.0NRT,2.47,338.87
10.70734,79.56654,2026-08-09,820,n,0.43,SNPP,0.38,273.54,SNPP,D,2.0NRT,16.49,347.98
10.8716,79.0443,2026-08-09,820,n,0.41000000000000003,SNPP,0.37,303.67,SNPP,D,2.0NRT,10.47,352.09
10.96547,78.87568,2026-08-09,820,n,0.41000000000000003,SNPP,0.37,280.52,SNPP,D,2.0NRT,4.12,336.29
6.83105,81.75486,2026-08-09,820,n,0.5,SNPP,0.41000000000000003,286.65,SNPP,D,2.0NRT,3.36,331.89
15.6994,76.64658,2026-08-09,822,n,0.39,SNPP,0.36,300.19,SNPP,D,2.0NRT,4.95,338.0
11.19703,78.23231,2026-08-09,822,n,0.4,SNPP,0.37,302.37,SNPP,D,2.0NRT,5.29,336.41
12.07076,79.81661,2026-08-09,822,n,0.46,SNPP,0.39,297.28,SNPP,D,2.0NRT,4.54,338.9
12.71801,77.46906,2026-08-09,822,n,0.39,SNPP,0.36,298.49,SNPP,D,2.0NRT,8.87,339.87
13.35524,76.1264,2026-08-09,822,n,0.38,SNPP,0.36,298.38,SNPP,D,2.0NRT,2.36,334.62
13.35856,76.12586,2026-08-09,822,n,0.38,SNPP,0.36,294.9,SNPP,D,2.0NRT,2.36,335.1
14.49981,79.59328,2026-08-09,822,n,0.47000000000000003,SNPP,0.4,297.07,SNPP,D,2.0NRT,3.06,337.67
15.26647,79.7698,2026-08-09,822,n,0.49,SNPP,0.4,296.89,SNPP,D,2.0NRT,2.71,336.78
15.05902,77.04708,2026-08-09,822,n,0.39,SNPP,0.36,300.3,SNPP,D,2.0NRT,5.8100000000000005,337.61
15.57389,79.7675,2026-08-09,822,n,0.49,SNPP,0.41000000000000003,298.55,SNPP,D,2.0NRT,3.73,335.75
15.11534,76.20264,2026-08-09,822,n,0.38,SNPP,0.36,298.5,SNPP,D,2.0NRT,4.95,343.73
15.58949,79.25832,2026-08-09,822,n,0.47000000000000003,SNPP,0.39,299.58,SNPP,D,2.0NRT,6.62,343.05
15.94282,77.87696,2026-08-09,822,n,0.41000000000000003,SNPP,0.37,301.75,SNPP,D,2.0NRT,4.61,333.12
15.86068,76.55389,2026-08-09,822,n,0.39,SNPP,0.36,298.79,SNPP,D,2.0NRT,2.2800000000000002,333.95
15.86455,76.55697,2026-08-09,822,n,0.39,SNPP,0.36,300.89,SNPP,D,2.0NRT,2.2800000000000002,336.54
15.86401,76.55335,2026-08-09,822,n,0.39,SNPP,0.36,299.62,SNPP,D,2.0NRT,2.2800000000000002,341.33
16.28229,77.94062,2026-08-09,822,n,0.42,SNPP,0.38,295.16,SNPP,D,2.0NRT,1.82,332.97
16.931820000000002,80.82512,2026-08-09,822,n,0.39,SNPP,0.44,289.57,SNPP,D,2.0NRT,1.8399999999999999,334.89
16.87387,76.99135,2026-08-09,822,n,0.4,SNPP,0.37,295.38,SNPP,D,2.0NRT,1.83,331.58
16.87724,76.99081,2026-08-09,822,n,0.4,SNPP,0.37,295.37,SNPP,D,2.0NRT,3.0,333.41
21.74523,83.8415,2026-08-09,824,l,0.35000000000000003,SNPP,0.5700000000000001,287.79,SNPP,D,2.0NRT,10.2,357.33
21.74558,83.84499,2026-08-09,824,n,0.35000000000000003,SNPP,0.5700000000000001,287.87,SNPP,D,2.0NRT,13.51,348.88
31.53647,70.73714,2026-08-09,826,l,0.39,SNPP,0.36,301.25,SNPP,D,2.0NRT,1.6099999999999999,330.33
30.91877,71.95527,2026-08-09,826,n,0.38,SNPP,0.36,298.62,SNPP,D,2.0NRT,2.3,335.14
30.89644,73.2084,2026-08-09,826,l,0.39,SNPP,0.36,302.55,SNPP,D,2.0NRT,4.04,331.57
30.89251,73.20496,2026-08-09,826,l,0.39,SNPP,0.36,302.12,SNPP,D,2.0NRT,3.85,330.43
30.74251,72.91972,2026-08-09,826,l,0.39,SNPP,0.36,301.36,SNPP,D,2.0NRT,6.66,330.09
30.11512,71.60341,2026-08-09,826,n,0.39,SNPP,0.36,299.13,SNPP,D,2.0NRT,0.77,333.26
34.00609,71.46138,2026-08-09,828,l,0.38,SNPP,0.36,303.53,SNPP,D,2.0NRT,1.22,330.72
29.22542,88.34853,2026-08-09,1910,n,0.55,SNPP,0.68,284.09,SNPP,N,2.0NRT,1.72,300.65
23.72358,86.43977,2026-08-09,1913,n,0.64,SNPP,0.72,283.74,SNPP,N,2.0NRT,3.39,304.84
23.67829,86.09538,2026-08-09,1913,n,0.67,SNPP,0.74,283.72,SNPP,N,2.0NRT,1.6800000000000002,303.21
23.67917,86.08173,2026-08-09,1913,n,0.67,SNPP,0.74,283.66,SNPP,N,2.0NRT,5.35,308.47
23.77668,86.38493,2026-08-09,1913,n,0.65,SNPP,0.73,283.49,SNPP,N,2.0NRT,4.09,303.03
22.36211,87.01589,2026-08-09,1913,n,0.5700000000000001,SNPP,0.6900000000000001,281.24,SNPP,N,2.0NRT,2.38,305.84
23.73755,86.43457,2026-08-09,1913,n,0.64,SNPP,0.72,283.46,SNPP,N,2.0NRT,2.18,301.63
23.77515,86.38584,2026-08-09,1913,n,0.65,SNPP,0.73,283.02,SNPP,N,2.0NRT,5.89,302.55
23.7766,86.36593,2026-08-09,1913,n,0.65,SNPP,0.73,283.33,SNPP,N,2.0NRT,3.79,303.26
23.72545,86.43877,2026-08-09,1913,n,0.64,SNPP,0.72,283.53,SNPP,N,2.0NRT,2.7199999999999998,303.96
23.69268,87.12355,2026-08-09,1913,n,0.58,SNPP,0.7000000000000001,281.23,SNPP,N,2.0NRT,3.42,302.44
22.36856,87.01659,2026-08-09,1913,n,0.5700000000000001,SNPP,0.6900000000000001,281.31,SNPP,N,2.0NRT,1.6,301.8
22.36279,87.01665,2026-08-09,1913,n,0.5700000000000001,SNPP,0.6900000000000001,280.9,SNPP,N,2.0NRT,2.89,310.07
22.78946,86.20515,2026-08-09,1913,n,0.65,SNPP,0.73,281.43,SNPP,N,2.0NRT,3.0,299.41
23.60814,85.67458,2026-08-09,1913,n,0.71,SNPP,0.75,282.98,SNPP,N,2.0NRT,2.14,301.04
23.644190000000002,85.44029,2026-08-09,1913,n,0.74,SNPP,0.76,283.05,SNPP,N,2.0NRT,2.76,303.65
23.65178,85.43373,2026-08-09,1913,n,0.74,SNPP,0.76,282.76,SNPP,N,2.0NRT,2.09,303.24
23.56024,87.23846,2026-08-09,1913,n,0.5700000000000001,SNPP,0.6900000000000001,281.33,SNPP,N,2.0NRT,4.18,307.75
23.61382,86.79093,2026-08-09,1913,n,0.61,SNPP,0.71,283.76,SNPP,N,2.0NRT,1.0,301.45
23.6142,86.78581,2026-08-09,1913,n,0.61,SNPP,0.71,283.27,SNPP,N,2.0NRT,1.0,300.2
23.679,86.08202,2026-08-09,1913,n,0.67,SNPP,0.74,283.37,SNPP,N,2.0NRT,4.5,310.64
29.37353,91.14912,2026-08-09,2051,n,0.65,SNPP,0.73,279.61,SNPP,N,2.0NRT,1.72,296.0
29.37619,91.15083,2026-08-09,2051,n,0.65,SNPP,0.73,280.72,SNPP,N,2.0NRT,2.03,301.85
29.22537,88.34882,2026-08-09,2051,n,0.46,SNPP,0.63,283.11,SNPP,N,2.0NRT,1.23,304.73
29.22488,88.34971,2026-08-09,2051,n,0.46,SNPP,0.63,282.82,SNPP,N,2.0NRT,1.28,305.89
29.47577,76.85696,2026-08-09,2051,n,0.39,SNPP,0.36,287.48,SNPP,N,2.0NRT,0.61,307.79
30.09282,71.3667,2026-08-09,2051,n,0.54,SNPP,0.42,295.21,SNPP,N,2.0NRT,1.08,311.7
28.74297,76.93353,2026-08-09,2051,n,0.39,SNPP,0.36,287.86,SNPP,N,2.0NRT,0.9400000000000001,308.59
28.37205,77.22668,2026-08-09,2051,n,0.39,SNPP,0.36,287.46,SNPP,N,2.0NRT,0.97,305.23
34.15973,77.6091,2026-08-09,2051,n,0.38,SNPP,0.36,284.25,SNPP,N,2.0NRT,0.61,303.4
33.68818,72.70954,2026-08-09,2051,n,0.51,SNPP,0.41000000000000003,293.35,SNPP,N,2.0NRT,3.05,309.12
33.27439,71.58952,2026-08-09,2051,n,0.38,SNPP,0.43,294.71,SNPP,N,2.0NRT,1.04,318.46
33.27035,71.58929,2026-08-09,2051,n,0.38,SNPP,0.43,294.69,SNPP,N,2.0NRT,1.04,316.72
33.27303,71.59341,2026-08-09,2051,n,0.5700000000000001,SNPP,0.43,295.1,SNPP,N,2.0NRT,5.23,316.26
21.98404,83.23331,2026-08-09,2053,n,0.32,SNPP,0.55,286.97,SNPP,N,2.0NRT,0.63,313.26
21.924970000000002,83.3391,2026-08-09,2053,n,0.33,SNPP,0.55,287.43,SNPP,N,2.0NRT,2.5300000000000002,319.32
21.92297,83.34842,2026-08-09,2053,n,0.33,SNPP,0.55,287.4,SNPP,N,2.0NRT,1.99,305.39
21.76745,84.01727,2026-08-09,2053,n,0.36,SNPP,0.5700000000000001,286.56,SNPP,N,2.0NRT,1.45,308.2
21.7667,84.02068,2026-08-09,2053,n,0.36,SNPP,0.5700000000000001,286.49,SNPP,N,2.0NRT,1.45,311.13
21.76148,84.01937,2026-08-09,2053,n,0.36,SNPP,0.5700000000000001,286.62,SNPP,N,2.0NRT,1.97,309.95
21.76073,84.02281,2026-08-09,2053,n,0.36,SNPP,0.5700000000000001,286.79,SNPP,N,2.0NRT,1.1400000000000001,305.64
21.7555,84.02152,2026-08-09,2053,n,0.36,SNPP,0.5700000000000001,286.65,SNPP,N,2.0NRT,1.1400000000000001,304.3
21.75475,84.02496,2026-08-09,2053,n,0.36,SNPP,0.58,286.61,SNPP,N,2.0NRT,1.1400000000000001,311.48
21.77686,83.8248,2026-08-09,2053,n,0.35000000000000003,SNPP,0.5700000000000001,286.71,SNPP,N,2.0NRT,2.22,317.02
21.76645,83.84737,2026-08-09,2053,n,0.35000000000000003,SNPP,0.5700000000000001,284.25,SNPP,N,2.0NRT,0.74,304.54
21.76204,83.84266,2026-08-09,2053,n,0.35000000000000003,SNPP,0.5700000000000001,281.94,SNPP,N,2.0NRT,0.74,302.22
21.75613,83.84473,2026-08-09,2053,n,0.35000000000000003,SNPP,0.5700000000000001,282.29,SNPP,N,2.0NRT,1.57,331.1
21.75689,83.84132,2026-08-09,2053,n,0.35000000000000003,SNPP,0.5700000000000001,282.08,SNPP,N,2.0NRT,1.57,306.24
21.75098,83.84337,2026-08-09,2053,n,0.35000000000000003,SNPP,0.5700000000000001,281.66,SNPP,N,2.0NRT,1.57,321.57
21.75174,83.83995,2026-08-09,2053,n,0.35000000000000003,SNPP,0.5700000000000001,279.99,SNPP,N,2.0NRT,1.57,301.66
21.74584,83.84196,2026-08-09,2053,h,0.35000000000000003,SNPP,0.5700000000000001,282.41,SNPP,N,2.0NRT,4.53,367.0
21.7466,83.83854,2026-08-09,2053,n,0.35000000000000003,SNPP,0.5700000000000001,279.54,SNPP,N,2.0NRT,4.53,303.08
21.74508,83.84539,2026-08-09,2053,n,0.35000000000000003,SNPP,0.5700000000000001,282.25,SNPP,N,2.0NRT,2.07,304.62
21.7407,83.84058,2026-08-09,2053,n,0.35000000000000003,SNPP,0.5700000000000001,281.73,SNPP,N,2.0NRT,4.53,308.79
21.73995,83.84397,2026-08-09,2053,n,0.35000000000000003,SNPP,0.5700000000000001,281.42,SNPP,N,2.0NRT,2.07,303.18
21.69786,84.03272,2026-08-09,2053,n,0.36,SNPP,0.58,286.1,SNPP,N,2.0NRT,0.9500000000000001,300.38
21.7454,83.84225,2026-08-09,2053,h,0.35000000000000003,SNPP,0.5700000000000001,282.45,SNPP,N,2.0NRT,4.43,367.0
21.74613,83.83881,2026-08-09,2053,n,0.35000000000000003,SNPP,0.5700000000000001,279.07,SNPP,N,2.0NRT,4.43,302.67
21.74466,83.84566,2026-08-09,2053,n,0.35000000000000003,SNPP,0.5700000000000001,281.94,SNPP,N,2.0NRT,2.16,304.79
21.74026,83.84083,2026-08-09,2053,n,0.35000000000000003,SNPP,0.5700000000000001,280.66,SNPP,N,2.0NRT,4.43,303.89
21.73952,83.84424,2026-08-09,2053,n,0.35000000000000003,SNPP,0.5700000000000001,279.15,SNPP,N,2.0NRT,2.16,301.74
21.80161,82.04208,2026-08-09,2053,n,0.54,SNPP,0.51,286.53,SNPP,N,2.0NRT,1.46,298.97
20.98613,85.13412,2026-08-09,2053,n,0.44,SNPP,0.62,284.57,SNPP,N,2.0NRT,1.25,307.17
20.97851,85.16796,2026-08-09,2053,n,0.44,SNPP,0.63,284.78,SNPP,N,2.0NRT,2.42,303.53
20.97757,85.17213,2026-08-09,2053,n,0.44,SNPP,0.63,284.05,SNPP,N,2.0NRT,1.67,306.64
20.98047,85.13264,2026-08-09,2053,n,0.44,SNPP,0.62,284.93,SNPP,N,2.0NRT,2.63,309.35
20.97952,85.13689,2026-08-09,2053,n,0.44,SNPP,0.62,284.8,SNPP,N,2.0NRT,2.03,304.81
20.97097,85.17477,2026-08-09,2053,n,0.44,SNPP,0.63,282.96,SNPP,N,2.0NRT,1.6800000000000002,306.12
20.9672,85.16487,2026-08-09,2053,n,0.44,SNPP,0.63,284.02,SNPP,N,2.0NRT,3.5700000000000003,305.74
20.96626,85.16904,2026-08-09,2053,n,0.44,SNPP,0.63,285.1,SNPP,N,2.0NRT,1.6800000000000002,306.44
20.96531,85.17321,2026-08-09,2053,n,0.44,SNPP,0.63,282.73,SNPP,N,2.0NRT,1.6800000000000002,303.02
21.57739,82.02422,2026-08-09,2053,n,0.55,SNPP,0.51,287.59,SNPP,N,2.0NRT,0.74,303.84
21.57567,82.02277,2026-08-09,2053,n,0.55,SNPP,0.51,287.38,SNPP,N,2.0NRT,1.3599999999999999,305.27
20.79585,85.25479,2026-08-09,2053,n,0.45,SNPP,0.63,283.66,SNPP,N,2.0NRT,4.58,322.38
23.31598,70.48666,2026-08-09,2053,n,0.5,SNPP,0.41000000000000003,287.01,SNPP,N,2.0NRT,1.34,304.72
15.17016,76.66847,2026-08-09,2053,n,0.5,SNPP,0.41000000000000003,288.79,SNPP,N,2.0NRT,1.7000000000000002,305.37
23.26503,70.2586,2026-08-09,2053,n,0.52,SNPP,0.41000000000000003,283.85,SNPP,N,2.0NRT,0.45,300.98
21.29874,81.60884,2026-08-09,2053,n,0.52,SNPP,0.5,280.22,SNPP,N,2.0NRT,1.09,301.03
21.18384,81.38453,2026-08-09,2053,n,0.51,SNPP,0.49,287.48,SNPP,N,2.0NRT,2.2800000000000002,308.14
22.93463,69.69802,2026-08-09,2053,n,0.55,SNPP,0.42,292.47,SNPP,N,2.0NRT,1.6099999999999999,308.32
22.33633,69.86706,2026-08-09,2053,n,0.53,SNPP,0.42,276.09,SNPP,N,2.0NRT,0.9400000000000001,296.59
22.41452,69.03976,2026-08-09,2053,n,0.39,SNPP,0.44,291.91,SNPP,N,2.0NRT,2.56,305.86
21.10748,72.64737,2026-08-09,2053,n,0.4,SNPP,0.37,284.79,SNPP,N,2.0NRT,2.5,337.04
21.10862,72.63972,2026-08-09,2053,n,0.4,SNPP,0.37,281.09,SNPP,N,2.0NRT,0.9500000000000001,304.99
21.10805,72.64354,2026-08-09,2053,n,0.4,SNPP,0.37,281.4,SNPP,N,2.0NRT,2.5,305.64
21.10411,72.6468,2026-08-09,2053,n,0.4,SNPP,0.37,281.03,SNPP,N,2.0NRT,2.5,327.81
21.10583,72.63531,2026-08-09,2053,n,0.4,SNPP,0.37,276.58,SNPP,N,2.0NRT,0.9500000000000001,301.51
21.10468,72.64297,2026-08-09,2053,n,0.4,SNPP,0.37,279.26,SNPP,N,2.0NRT,2.5,304.37
21.10246,72.63474,2026-08-09,2053,n,0.4,SNPP,0.37,276.12,SNPP,N,2.0NRT,2.43,334.79
21.10189,72.63857,2026-08-09,2053,n,0.4,SNPP,0.37,277.11,SNPP,N,2.0NRT,2.43,299.87
21.05607,72.85309,2026-08-09,2053,n,0.39,SNPP,0.37,281.79,SNPP,N,2.0NRT,0.73,308.76
21.05272,72.85251,2026-08-09,2053,n,0.39,SNPP,0.37,281.49,SNPP,N,2.0NRT,0.73,305.92
23.55756,87.23849,2026-08-09,2053,n,0.52,SNPP,0.67,283.93,SNPP,N,2.0NRT,6.46,331.11
23.5581,87.23757,2026-08-09,2053,n,0.52,SNPP,0.67,283.53,SNPP,N,2.0NRT,3.94,320.15
23.55688,87.24264,2026-08-09,2053,n,0.52,SNPP,0.67,283.57,SNPP,N,2.0NRT,3.94,319.62
23.70715,86.07474,2026-08-09,2053,n,0.44,SNPP,0.62,285.3,SNPP,N,2.0NRT,1.54,309.27
23.78739,85.55407,2026-08-09,2053,n,0.41000000000000003,SNPP,0.6000000000000001,284.95,SNPP,N,2.0NRT,1.76,304.64
23.78459,85.56609,2026-08-09,2053,n,0.41000000000000003,SNPP,0.61,285.25,SNPP,N,2.0NRT,1.71,303.32
23.69682,85.37211,2026-08-09,2053,n,0.4,SNPP,0.6000000000000001,285.43,SNPP,N,2.0NRT,2.51,312.73
23.69139,85.37067,2026-08-09,2053,n,0.4,SNPP,0.6000000000000001,284.11,SNPP,N,2.0NRT,1.02,301.7
23.6982,85.36979,2026-08-09,2053,n,0.4,SNPP,0.6000000000000001,285.52,SNPP,N,2.0NRT,0.75,304.83
23.69277,85.36834,2026-08-09,2053,n,0.4,SNPP,0.6000000000000001,284.98,SNPP,N,2.0NRT,0.75,301.77
23.69188,85.37228,2026-08-09,2053,n,0.4,SNPP,0.6000000000000001,283.39,SNPP,N,2.0NRT,0.75,300.95
23.68279,85.36151,2026-08-09,2053,n,0.4,SNPP,0.6000000000000001,285.34,SNPP,N,2.0NRT,1.0,303.63
23.82163,84.57192,2026-08-09,2053,n,0.35000000000000003,SNPP,0.5700000000000001,282.73,SNPP,N,2.0NRT,1.6800000000000002,296.02
24.18504,82.65644,2026-08-09,2053,n,0.53,SNPP,0.5,288.06,SNPP,N,2.0NRT,1.5,305.11
24.17704,82.64884,2026-08-09,2053,n,0.53,SNPP,0.5,288.36,SNPP,N,2.0NRT,1.9500000000000002,304.12
24.17747,82.65152,2026-08-09,2053,n,0.53,SNPP,0.5,288.57,SNPP,N,2.0NRT,1.92,309.63
25.94221,72.19034,2026-08-09,2053,n,0.45,SNPP,0.39,251.72,SNPP,N,2.0NRT,0.98,297.05
26.09499,68.87696,2026-08-09,2053,n,0.44,SNPP,0.46,294.85,SNPP,N,2.0NRT,0.93,311.21
22.57261,85.8962,2026-08-09,2053,n,0.45,SNPP,0.63,284.87,SNPP,N,2.0NRT,2.37,315.67
23.5636,87.24025,2026-08-09,2053,n,0.52,SNPP,0.67,283.68,SNPP,N,2.0NRT,3.77,311.73
18.57864,72.24078,2026-08-09,2053,n,0.4,SNPP,0.37,293.14,SNPP,N,2.0NRT,2.83,324.38
18.57529,72.24021,2026-08-09,2053,n,0.4,SNPP,0.37,292.74,SNPP,N,2.0NRT,2.83,312.1
15.3384,76.28057,2026-08-09,2053,n,0.48,SNPP,0.4,282.8,SNPP,N,2.0NRT,1.24,319.07
15.33398,76.28428,2026-08-09,2053,n,0.48,SNPP,0.4,280.59,SNPP,N,2.0NRT,0.61,301.8
15.02215,78.01655,2026-08-09,2053,n,0.4,SNPP,0.44,290.87,SNPP,N,2.0NRT,1.21,309.3
15.332840000000001,76.24754,2026-08-09,2053,n,0.48,SNPP,0.4,286.14,SNPP,N,2.0NRT,0.67,304.58
15.17859,77.10164,2026-08-09,2053,n,0.53,SNPP,0.42,286.08,SNPP,N,2.0NRT,0.93,303.55
15.17477,77.1009,2026-08-09,2053,n,0.53,SNPP,0.42,286.31,SNPP,N,2.0NRT,0.93,304.35
15.22696,76.76333,2026-08-09,2053,n,0.51,SNPP,0.41000000000000003,291.42,SNPP,N,2.0NRT,1.96,317.11
15.18752,76.65742,2026-08-09,2053,n,0.5,SNPP,0.41000000000000003,289.22,SNPP,N,2.0NRT,1.82,305.57
15.18005,76.65598,2026-08-09,2053,n,0.5,SNPP,0.41000000000000003,288.25,SNPP,N,2.0NRT,1.25,305.06
15.176,76.67924,2026-08-09,2053,n,0.5,SNPP,0.41000000000000003,288.93,SNPP,N,2.0NRT,2.26,303.56
15.17357,76.69316,2026-08-09,2053,n,0.5,SNPP,0.41000000000000003,288.66,SNPP,N,2.0NRT,0.9400000000000001,307.58
15.17632,76.65526,2026-08-09,2053,n,0.5,SNPP,0.41000000000000003,289.35,SNPP,N,2.0NRT,1.92,316.1
15.17551,76.65991,2026-08-09,2053,n,0.5,SNPP,0.41000000000000003,288.44,SNPP,N,2.0NRT,1.92,309.43
22.57268,85.89642,2026-08-09,2053,n,0.46,SNPP,0.63,285.1,SNPP,N,2.0NRT,2.38,315.22
25.3894,68.57915,2026-08-09,2053,n,0.45,SNPP,0.47000000000000003,293.58,SNPP,N,2.0NRT,1.3900000000000001,309.02
25.3889,68.5837,2026-08-09,2053,n,0.45,SNPP,0.47000000000000003,293.58,SNPP,N,2.0NRT,1.21,316.63
22.06459,83.70384,2026-08-09,2053,n,0.34,SNPP,0.56,285.57,SNPP,N,2.0NRT,0.62,299.4
22.01604,83.75397,2026-08-09,2053,n,0.34,SNPP,0.56,286.91,SNPP,N,2.0NRT,0.71,302.39
21.96346,83.77216,2026-08-09,2053,n,0.35000000000000003,SNPP,0.56,287.27,SNPP,N,2.0NRT,0.98,306.88
21.96713,83.77322,2026-08-09,2053,n,0.35000000000000003,SNPP,0.56,287.2,SNPP,N,2.0NRT,0.96,306.19
22.04151,83.35121,2026-08-09,2053,n,0.32,SNPP,0.55,287.01,SNPP,N,2.0NRT,0.62,306.0
