latitude,longitude,acq_date,acq_time,frp,brightness,bright_t31,confidence,risk_score,risk_level,hospital_km,industry_km,factory_km,powerplant_km,georisk_score,georisk_level
27.95665,95.6004,2026-08-09,644,9.26,329.31,302.74,l,26.01,Low,2095.35,2092.59,2098.55,2117.14,110.05,High
22.28264,91.77599,2026-08-09,644,3.05,326.7,290.86,n,19.9,Low,1480.95,1477.01,1483.53,1505.4,79.37,Medium
37.35137,95.86098,2026-08-09,646,4.15,344.92,314.21,n,30.85,Low,2777.13,2776.05,2780.53,2790.81,142.1,Critical
37.35072,95.85667,2026-08-09,646,4.15,342.53,312.79,l,29.52,Low,2776.82,2775.74,2780.22,2790.5,140.75,Critical
37.35401,95.8559,2026-08-09,646,4.15,341.97,314.41,l,29.21,Low,2777.04,2775.97,2780.44,2790.72,140.45,Critical
29.30249,90.7239,2026-08-09,646,3.78,338.3,306.49,n,26.89,Low,1802.1,1800.46,1805.76,1819.07,99.16,High
29.66758,91.21227,2026-08-09,646,9.59,339.96,297.9,n,32.17,Low,1864.3,1862.65,1867.95,1881.31,106.93,High
29.678,91.13467,2026-08-09,646,2.75,338.91,301.74,n,26.46,Low,1859.66,1858.03,1863.32,1876.59,101.04,High
29.68395,91.14246,2026-08-09,646,3.29,338.62,303.41,n,26.7,Low,1860.66,1859.03,1864.32,1877.59,101.32,High
29.67816,91.13667,2026-08-09,646,5.34,344.64,300.83,n,31.58,Low,1859.81,1858.18,1863.47,1876.74,106.16,High
29.68417,91.14444,2026-08-09,646,5.13,341.13,303.75,n,29.48,Low,1860.82,1859.18,1864.48,1877.75,104.1,High
29.7055,91.12065,2026-08-09,646,3.27,333.05,302.33,n,23.59,Low,1860.79,1859.17,1864.45,1877.67,98.21,High
9.88524,78.29355,2026-08-09,820,19.84,335.89,295.04,n,37.6,Low,821.99,819.85,830.46,833.52,70.66,Medium
6.92662,81.673,2026-08-09,820,7.72,335.75,292.61,n,28.43,Low,1196.72,1197.96,1205.8,1215.73,76.59,Medium
7.19186,81.74882,2026-08-09,820,6.36,336.07,295.95,n,27.59,Low,1170.92,1172.16,1180.03,1190.24,74.72,Medium
7.19216,81.75013,2026-08-09,820,6.79,332.65,295.76,n,26.01,Low,1170.93,1172.17,1180.04,1190.25,73.14,Medium
7.24969,81.69533,2026-08-09,820,13.0,338.64,295.63,n,33.99,Low,1163.11,1164.34,1172.2,1182.35,80.81,High
7.24903,81.69079,2026-08-09,820,4.99,335.64,290.99,n,26.32,Low,1163.03,1164.27,1172.13,1182.27,73.14,Medium
7.27246,81.6412,2026-08-09,820,3.65,332.87,295.3,n,23.78,Low,1159.0,1160.24,1168.09,1178.15,70.43,Medium
7.47098,81.70876,2026-08-09,820,10.18,343.6,294.69,n,34.64,Low,1140.1,1141.34,1149.21,1159.51,80.54,High
7.46565,81.67219,2026-08-09,820,3.28,334.09,293.58,n,24.18,Low,1139.49,1140.73,1148.6,1158.82,70.06,Medium
7.44688,81.23547,2026-08-09,820,5.73,338.36,290.3,n,28.39,Low,1128.53,1129.76,1137.53,1146.93,73.82,Medium
7.44569,81.23631,2026-08-09,820,5.86,342.07,288.88,n,30.55,Low,1128.68,1129.91,1137.69,1147.08,75.98,Medium
7.54155,80.94489,2026-08-09,820,5.4,334.51,295.75,n,26.0,Low,1110.75,1111.96,1119.68,1128.55,70.71,Medium
7.5681,80.92384,2026-08-09,820,4.36,333.43,298.64,n,24.62,Low,1107.36,1108.58,1116.29,1125.14,69.19,Medium
7.65889,81.14084,2026-08-09,820,8.06,337.46,297.74,n,29.63,Low,1103.23,1104.45,1112.22,1121.55,74.04,Medium
7.69441,81.15324,2026-08-09,820,3.61,332.53,297.55,n,23.56,Low,1099.76,1100.98,1108.76,1118.13,67.84,Medium
7.69379,81.14894,2026-08-09,820,3.61,337.21,299.18,n,26.16,Low,1099.71,1100.93,1108.71,1118.06,70.43,Medium
7.69746,81.14842,2026-08-09,820,3.61,333.75,297.71,n,24.24,Low,1099.3,1100.53,1108.3,1117.66,68.5,Medium
7.93397,81.3446,2026-08-09,820,3.25,330.94,297.31,n,22.4,Low,1079.65,1080.89,1088.72,1098.59,65.88,Medium
8.00115,81.21894,2026-08-09,820,2.61,331.95,293.96,n,22.49,Low,1068.8,1070.03,1077.84,1087.5,65.53,Medium
8.00548,81.22277,2026-08-09,820,4.29,331.67,295.5,n,23.59,Low,1068.45,1069.68,1077.49,1087.16,66.62,Medium
8.1039,81.107,2026-08-09,820,4.61,333.36,292.28,n,24.77,Low,1054.64,1055.87,1063.66,1073.15,67.24,Medium
8.20783,80.57188,2026-08-09,820,3.69,337.75,291.16,n,26.52,Low,1029.94,1031.14,1038.8,1047.23,67.99,Medium
8.20257,80.4487,2026-08-09,820,4.26,338.59,286.71,n,27.41,Low,1027.82,1029.02,1036.64,1044.8,68.79,Medium
8.35285,80.79776,2026-08-09,820,8.24,350.02,298.19,n,36.75,Low,1019.68,1020.9,1028.63,1037.62,77.82,Medium
8.35344,80.7984,2026-08-09,820,9.06,340.16,297.62,n,31.88,Low,1019.63,1020.85,1028.58,1037.57,72.95,Medium
8.2831,80.20823,2026-08-09,820,8.29,347.16,291.85,n,35.2,Low,1014.27,1015.46,1023.01,1030.68,76.03,Medium
8.38241,80.6659,2026-08-09,820,8.36,348.52,288.4,n,36.0,Low,1013.25,1014.46,1022.15,1030.87,76.81,Medium
8.39263,80.66016,2026-08-09,820,12.33,347.48,289.94,n,38.4,Low,1012.01,1013.22,1020.91,1029.62,79.16,Medium
8.67835,80.37698,2026-08-09,820,5.08,335.78,283.81,n,26.47,Low,974.66,975.86,983.49,991.72,65.73,Medium
8.67597,80.36073,2026-08-09,820,3.28,339.48,287.28,n,27.17,Low,974.57,975.77,983.4,991.58,66.42,Medium
8.712250000000001,80.35955,2026-08-09,820,6.61,339.92,292.38,n,29.91,Low,970.61,971.81,979.44,987.64,69.01,Medium
8.71466,80.3596,2026-08-09,820,2.51,331.0,291.55,n,21.88,Low,970.35,971.55,979.18,987.38,60.96,Medium
8.73953,80.40584,2026-08-09,820,3.51,332.52,293.33,n,23.48,Low,968.65,969.85,977.5,985.82,62.5,Medium
8.86085,80.50182,2026-08-09,820,10.71,347.4,287.83,n,37.14,Low,957.69,958.9,966.57,975.18,75.72,Medium
8.87646,80.48267,2026-08-09,820,3.62,332.63,292.76,n,23.62,Low,955.56,956.76,964.44,973.01,62.12,Medium
8.90778,77.70798,2026-08-09,820,1.5,331.91,300.39,n,21.63,Low,933.07,930.99,942.56,944.14,59.14,Medium
8.89835,78.04342,2026-08-09,820,1.95,335.75,298.13,n,24.1,Low,931.87,929.76,940.76,943.22,61.56,Medium
9.27793,79.12687,2026-08-09,820,6.85,335.7,300.72,n,27.75,Low,890.97,890.29,899.29,904.63,63.6,Medium
9.23388,78.68824,2026-08-09,820,2.14,333.0,298.5,n,22.72,Low,894.02,892.3,902.14,906.3,58.67,Medium
9.23726,78.68773,2026-08-09,820,2.14,340.37,299.91,n,26.81,Low,893.64,891.92,901.76,905.93,62.74,Medium
9.25581,78.76631,2026-08-09,820,2.38,338.32,297.49,n,25.85,Low,891.76,890.2,899.89,904.27,61.71,Medium
9.25919,78.76579,2026-08-09,820,1.43,331.52,296.74,n,21.36,Low,891.39,889.82,899.51,903.89,57.21,Medium
9.30707,78.76228,2026-08-09,820,1.64,334.15,300.15,n,22.98,Low,886.08,884.51,894.21,898.58,58.61,Medium
9.64156,80.321,2026-08-09,820,5.12,339.23,292.17,n,28.41,Low,869.09,870.3,877.97,886.58,63.45,Medium
9.40249,77.86951,2026-08-09,820,8.77,344.04,307.92,n,33.82,Low,877.21,875.12,886.48,888.39,69.09,Medium
9.76124,80.20286,2026-08-09,820,3.86,334.41,285.06,n,24.79,Low,853.47,854.67,862.32,870.69,59.2,Medium
9.50695,78.22846,2026-08-09,820,7.49,338.61,304.76,n,29.85,Low,863.95,861.82,872.53,875.43,64.59,Medium
9.55556,77.81236,2026-08-09,820,12.87,341.93,308.12,n,35.72,Low,860.75,858.67,870.15,871.87,70.33,Medium
9.65162,78.06435,2026-08-09,820,3.22,337.75,304.25,n,26.16,Low,848.54,846.43,857.46,859.88,60.28,Medium
9.83043,78.55554,2026-08-09,820,1.93,330.15,294.59,n,20.98,Low,827.93,825.96,836.04,839.87,54.28,Medium
9.80894,78.38943,2026-08-09,820,2.49,336.39,302.68,n,24.86,Low,830.34,828.19,838.61,841.95,58.25,Medium
9.88578,78.29712,2026-08-09,820,19.84,347.52,298.6,n,44.06,Medium,821.92,819.79,830.38,833.46,77.12,Medium
10.9494,78.43846,2026-08-09,820,2.47,338.87,302.18,n,26.22,Low,704.2,702.05,712.38,715.86,54.56,Medium
10.70734,79.56654,2026-08-09,820,16.49,347.98,273.54,n,41.8,Medium,738.44,739.4,747.08,754.17,71.59,Medium
10.8716,79.0443,2026-08-09,820,10.47,352.09,303.67,n,39.57,Low,714.48,713.92,722.81,728.31,68.37,Medium
10.96547,78.87568,2026-08-09,820,4.12,336.29,280.52,n,26.03,Low,703.12,702.05,711.34,716.3,54.36,Medium
6.83105,81.75486,2026-08-09,820,3.36,331.89,286.65,n,23.01,Low,1209.38,1210.62,1218.47,1228.49,71.68,Medium
15.6994,76.64658,2026-08-09,822,4.95,338.0,300.19,n,27.6,Low,259.13,258.25,262.58,262.84,38.03,Low
11.19703,78.23231,2026-08-09,822,5.29,336.41,302.37,n,26.97,Low,677.05,674.93,685.76,688.51,54.23,Medium
12.07076,79.81661,2026-08-09,822,4.54,338.9,297.28,n,27.79,Low,594.81,596.02,603.71,612.57,51.86,Medium
12.71801,77.46906,2026-08-09,822,8.87,339.87,298.49,n,31.58,Low,518.4,516.45,529.63,528.61,52.51,Medium
13.35524,76.1264,2026-08-09,822,2.36,334.62,298.38,n,23.78,Low,501.7,500.23,510.03,508.83,43.99,Low
13.35856,76.12586,2026-08-09,822,2.36,335.1,294.9,n,24.05,Low,501.41,499.94,509.73,508.54,44.25,Low
14.49981,79.59328,2026-08-09,822,3.06,337.67,297.07,n,26.0,Low,329.12,330.37,338.29,349.54,39.47,Low
15.26647,79.7698,2026-08-09,822,2.71,336.78,296.89,n,25.24,Low,258.82,260.1,268.2,282.65,35.94,Low
15.05902,77.04708,2026-08-09,822,5.8100000000000005,337.61,300.3,n,28.03,Low,288.69,287.24,296.96,295.74,39.72,Low
15.57389,79.7675,2026-08-09,822,3.73,335.75,298.55,n,25.44,Low,229.43,230.71,238.82,254.42,34.97,Low
15.11534,76.20264,2026-08-09,822,4.95,343.73,298.5,n,30.78,Low,338.55,337.58,342.57,342.69,44.39,Low
15.58949,79.25832,2026-08-09,822,6.62,343.05,299.58,n,31.66,Low,203.43,204.68,212.64,224.67,40.11,Low
15.94282,77.87696,2026-08-09,822,4.61,333.12,301.75,n,24.64,Low,161.85,160.12,173.07,170.82,31.3,Low
15.86068,76.55389,2026-08-09,822,2.28,333.95,298.79,n,23.35,Low,254.7,253.98,256.76,257.43,33.58,Low
15.86455,76.55697,2026-08-09,822,2.28,336.54,300.89,n,24.79,Low,254.17,253.45,256.22,256.89,35.0,Low
15.86401,76.55335,2026-08-09,822,2.28,341.33,299.62,n,27.45,Low,254.51,253.79,256.55,257.22,37.67,Low
16.28229,77.94062,2026-08-09,822,1.82,332.97,295.16,n,22.46,Low,124.43,122.79,135.08,132.98,27.61,Low
16.931820000000002,80.82512,2026-08-09,822,1.84,334.89,289.57,n,23.54,Low,240.44,241.33,246.26,269.24,33.51,Low
16.87387,76.99135,2026-08-09,822,1.83,331.58,295.38,n,21.69,Low,153.42,152.46,152.84,155.03,27.83,Low
16.87724,76.99081,2026-08-09,822,3.0,333.41,295.37,n,23.59,Low,153.3,152.34,152.72,154.9,29.72,Low
21.74523,83.8415,2026-08-09,824,10.2,357.33,287.79,l,42.28,Medium,726.83,724.55,730.23,747.09,71.57,Medium
21.74558,83.84499,2026-08-09,824,13.51,348.88,287.87,n,40.07,Medium,727.14,724.85,730.53,747.4,69.37,Medium
31.53647,70.73714,2026-08-09,826,1.61,330.33,301.25,l,20.84,Low,1727.17,1726.15,1726.2,1728.95,89.92,High
30.91877,71.95527,2026-08-09,826,2.3,335.14,298.62,n,24.02,Low,1614.35,1613.36,1613.4,1616.05,88.59,High
30.89644,73.2084,2026-08-09,826,4.04,331.57,302.55,l,23.35,Low,1566.24,1565.3,1565.34,1567.81,86.0,High
30.89251,73.20496,2026-08-09,826,3.85,330.43,302.12,l,22.57,Low,1565.94,1565.01,1565.04,1567.51,85.2,High
30.74251,72.91972,2026-08-09,826,6.66,330.09,301.36,l,24.49,Low,1560.13,1559.18,1559.21,1561.74,86.89,High
30.11512,71.60341,2026-08-09,826,0.77,333.26,299.13,n,21.83,Low,1549.13,1548.1,1548.16,1550.9,83.79,High
34.00609,71.46138,2026-08-09,828,1.22,330.72,303.53,l,20.76,Low,1947.11,1946.16,1946.2,1948.71,98.64,High
29.22542,88.34853,2026-08-09,1910,1.72,300.65,284.09,n,4.43,Low,1638.55,1637.35,1642.32,1653.07,70.14,Medium
23.72358,86.43977,2026-08-09,1913,3.39,304.84,283.74,n,8.01,Low,1072.11,1069.83,1075.51,1092.21,51.11,Medium
23.67829,86.09538,2026-08-09,1913,1.6800000000000002,303.21,283.72,n,5.82,Low,1041.71,1039.54,1045.15,1061.43,47.7,Low
23.67917,86.08173,2026-08-09,1913,5.35,308.47,283.66,n,11.5,Low,1040.71,1038.53,1044.14,1060.4,53.34,Medium
23.77668,86.38493,2026-08-09,1913,4.09,303.03,283.49,n,7.53,Low,1071.44,1069.21,1074.86,1091.38,50.6,Medium
22.36211,87.01589,2026-08-09,1913,2.38,305.84,281.24,n,7.81,Low,1035.97,1032.84,1039.0,1059.2,49.48,Low
23.73755,86.43457,2026-08-09,1913,2.18,301.63,283.46,n,5.32,Low,1072.66,1070.39,1076.07,1092.73,48.44,Low
23.77515,86.38584,2026-08-09,1913,5.89,302.55,283.02,n,8.61,Low,1071.41,1069.17,1074.83,1091.35,51.68,Medium
23.7766,86.36593,2026-08-09,1913,3.79,303.26,283.33,n,7.43,Low,1069.94,1067.71,1073.35,1089.84,50.44,Medium
23.72545,86.43877,2026-08-09,1913,2.72,303.96,283.53,n,7.02,Low,1072.16,1069.88,1075.56,1092.26,50.12,Medium
23.69268,87.12355,2026-08-09,1913,3.42,302.44,281.23,n,6.7,Low,1125.5,1122.99,1128.81,1146.5,51.94,Medium
22.36856,87.01659,2026-08-09,1913,1.6,301.8,281.31,n,4.98,Low,1036.39,1033.27,1039.42,1059.61,46.67,Low
22.36279,87.01665,2026-08-09,1913,2.89,310.07,280.9,n,10.54,Low,1036.07,1032.95,1039.1,1059.3,52.21,Medium
22.78946,86.20515,2026-08-09,1913,3.0,299.41,281.43,n,4.7,Low,990.9,988.24,994.14,1012.46,44.56,Low
23.60814,85.67458,2026-08-09,1913,2.14,301.04,282.98,n,4.96,Low,1003.99,1001.94,1007.47,1023.23,45.33,Low
23.64419,85.44029,2026-08-09,1913,2.76,303.65,283.05,n,6.88,Low,988.8,986.86,992.32,1007.6,46.64,Low
23.65178,85.43373,2026-08-09,1913,2.09,303.24,282.76,n,6.15,Low,988.87,986.93,992.39,1007.64,45.91,Low
23.56024,87.23846,2026-08-09,1913,4.18,307.75,281.33,n,10.22,Low,1126.53,1123.91,1129.79,1147.88,55.5,Medium
23.61382,86.79093,2026-08-09,1913,1.0,301.45,283.76,n,4.33,Low,1093.01,1090.56,1096.34,1113.75,48.27,Low
23.6142,86.78581,2026-08-09,1913,1.0,300.2,283.27,n,3.64,Low,1092.62,1090.17,1095.95,1113.35,47.56,Low
23.679,86.08202,2026-08-09,1913,4.5,310.64,283.37,n,12.06,Low,1040.72,1038.54,1044.16,1060.41,53.9,Medium
29.37353,91.14912,2026-08-09,2051,1.72,296.0,279.61,n,1.85,Low,1837.51,1835.81,1841.14,1854.78,75.54,Medium
29.37619,91.15083,2026-08-09,2051,2.03,301.85,280.72,n,5.33,Low,1837.83,1836.13,1841.46,1855.1,79.04,Medium
29.22537,88.34882,2026-08-09,2051,1.23,304.73,283.11,n,6.33,Low,1638.57,1637.36,1642.33,1653.08,72.04,Medium
29.22488,88.34971,2026-08-09,2051,1.28,305.89,282.82,n,7.01,Low,1638.58,1637.37,1642.35,1653.1,72.72,Medium
29.47577,76.85696,2026-08-09,2051,0.61,307.79,287.48,n,7.56,Low,1330.6,1329.35,1329.89,1331.76,60.78,Medium
30.09282,71.3667,2026-08-09,2051,1.08,311.7,295.21,n,10.09,Low,1557.59,1556.56,1556.61,1559.39,72.39,Medium
28.74297,76.93353,2026-08-09,2051,0.94,308.59,287.86,n,8.25,Low,1249.06,1247.81,1248.34,1250.21,58.2,Medium
28.37205,77.22668,2026-08-09,2051,0.97,305.23,287.46,n,6.41,Low,1205.21,1203.94,1204.52,1206.33,54.61,Medium
34.15973,77.6091,2026-08-09,2051,0.61,303.4,284.25,n,5.12,Low,1842.53,1842.06,1842.76,1844.41,78.84,Medium
33.68818,72.70954,2026-08-09,2051,3.05,309.12,293.35,n,10.13,Low,1873.89,1872.93,1873.02,1875.4,85.08,High
33.27439,71.58952,2026-08-09,2051,1.04,318.46,294.71,n,13.81,Low,1867.52,1866.56,1866.6,1869.14,88.51,High
33.27035,71.58929,2026-08-09,2051,1.04,316.72,294.69,n,12.85,Low,1867.11,1866.16,1866.19,1868.73,87.53,High
33.27303,71.59341,2026-08-09,2051,5.23,316.26,295.1,n,15.73,Low,1867.24,1866.29,1866.32,1868.86,90.42,High
21.98404,83.23331,2026-08-09,2053,0.63,313.26,286.97,n,10.62,Low,697.88,696.05,701.45,716.16,38.74,Low
21.92497,83.3391,2026-08-09,2053,2.53,319.32,287.43,n,15.41,Low,701.16,699.26,704.7,719.86,43.66,Low
21.92297,83.34842,2026-08-09,2053,1.99,305.39,287.4,n,7.26,Low,701.71,699.8,705.24,720.43,35.53,Low
21.76745,84.01727,2026-08-09,2053,1.45,308.2,286.56,n,8.42,Low,742.5,740.14,745.86,763.03,38.34,Low
21.7667,84.02068,2026-08-09,2053,1.45,311.13,286.49,n,10.05,Low,742.72,740.36,746.08,763.27,39.97,Low
21.76148,84.01937,2026-08-09,2053,1.97,309.95,286.62,n,9.78,Low,742.25,739.89,745.62,762.81,39.69,Low
21.76073,84.02281,2026-08-09,2053,1.14,305.64,286.79,n,6.77,Low,742.48,740.11,745.84,763.04,36.68,Low
21.7555,84.02152,2026-08-09,2053,1.14,304.3,286.65,n,6.02,Low,742.01,739.64,745.37,762.59,35.92,Low
21.75475,84.02496,2026-08-09,2053,1.14,311.48,286.61,n,10.01,Low,742.24,739.87,745.6,762.82,39.92,Low
21.77686,83.8248,2026-08-09,2053,2.22,317.02,286.71,n,13.9,Low,727.74,725.48,731.15,747.88,43.22,Low
21.76645,83.84737,2026-08-09,2053,0.74,304.54,284.25,n,5.86,Low,728.8,726.52,732.2,749.01,35.23,Low
21.76204,83.84266,2026-08-09,2053,0.74,302.22,281.94,n,4.57,Low,728.11,725.84,731.51,748.33,33.91,Low
21.75613,83.84473,2026-08-09,2053,1.57,331.1,282.29,n,21.23,Low,727.86,725.58,731.26,748.1,50.56,Medium
21.75689,83.84132,2026-08-09,2053,1.57,306.24,282.08,n,7.42,Low,727.64,725.36,731.04,747.87,36.74,Low
21.75098,83.84337,2026-08-09,2053,1.57,321.57,281.66,n,15.94,Low,727.39,725.11,730.78,747.64,45.25,Low
21.75174,83.83995,2026-08-09,2053,1.57,301.66,279.99,n,4.88,Low,727.17,724.89,730.57,747.41,34.18,Low
21.74584,83.84196,2026-08-09,2053,4.53,367.0,282.41,h,43.4,Medium,726.91,724.63,730.31,747.17,72.69,Medium
21.7466,83.83854,2026-08-09,2053,4.53,303.08,279.54,n,7.89,Low,726.69,724.41,730.09,746.94,37.17,Low
21.74508,83.84539,2026-08-09,2053,2.07,304.62,282.25,n,6.9,Low,727.13,724.85,730.53,747.4,36.2,Low
21.7407,83.84058,2026-08-09,2053,4.53,308.79,281.73,n,11.06,Low,726.44,724.15,729.84,746.71,40.33,Low
21.73995,83.84397,2026-08-09,2053,2.07,303.18,281.42,n,6.1,Low,726.66,724.37,730.05,746.94,35.38,Low
21.69786,84.03272,2026-08-09,2053,0.95,300.38,286.1,n,3.7,Low,738.96,736.54,742.3,759.71,33.48,Low
21.7454,83.84225,2026-08-09,2053,4.43,367.0,282.45,h,43.32,Medium,726.9,724.62,730.3,747.17,72.61,Medium
21.74613,83.83881,2026-08-09,2053,4.43,302.67,279.07,n,7.58,Low,726.68,724.4,730.08,746.93,36.86,Low
21.74466,83.84566,2026-08-09,2053,2.16,304.79,281.94,n,7.06,Low,727.12,724.84,730.52,747.39,36.36,Low
21.74026,83.84083,2026-08-09,2053,4.43,303.89,280.66,n,8.26,Low,726.43,724.14,729.82,746.7,37.53,Low
21.73952,83.84424,2026-08-09,2053,2.16,301.74,279.15,n,5.36,Low,726.65,724.36,730.04,746.93,34.64,Low
21.80161,82.04208,2026-08-09,2053,1.46,298.97,286.53,n,3.3,Low,600.8,599.52,604.58,616.16,27.51,Low
20.98613,85.13412,2026-08-09,2053,1.25,307.17,284.57,n,7.7,Low,791.7,788.36,794.61,815.67,39.6,Low
20.97851,85.16796,2026-08-09,2053,2.42,303.53,284.78,n,6.55,Low,794.41,791.05,797.31,818.39,38.56,Low
20.97757,85.17213,2026-08-09,2053,1.67,306.64,284.05,n,7.72,Low,794.74,791.38,797.65,818.73,39.75,Low
20.98047,85.13264,2026-08-09,2053,2.63,309.35,284.93,n,9.94,Low,791.27,787.92,794.18,815.24,41.83,Low
20.97952,85.13689,2026-08-09,2053,2.03,304.81,284.8,n,6.97,Low,791.61,788.26,794.52,815.58,38.87,Low
20.97097,85.17477,2026-08-09,2053,1.6800000000000002,306.12,282.96,n,7.44,Low,794.64,791.27,797.54,818.63,39.46,Low
20.9672,85.16487,2026-08-09,2053,3.5700000000000003,305.74,284.02,n,8.64,Low,793.54,790.17,796.44,817.52,40.62,Low
20.96626,85.16904,2026-08-09,2053,1.6800000000000002,306.44,285.1,n,7.62,Low,793.87,790.5,796.77,817.86,39.61,Low
20.96531,85.17321,2026-08-09,2053,1.6800000000000002,303.02,282.73,n,5.72,Low,794.21,790.84,797.11,818.2,37.72,Low
21.57739,82.02422,2026-08-09,2053,0.74,303.84,287.59,n,5.47,Low,580.25,578.86,584.0,596.24,28.86,Low
21.57567,82.02277,2026-08-09,2053,1.36,305.27,287.38,n,6.73,Low,580.01,578.62,583.75,595.99,30.11,Low
20.79585,85.25479,2026-08-09,2053,4.58,322.38,283.66,n,18.65,Low,793.21,789.71,796.04,817.32,50.61,Medium
23.31598,70.48666,2026-08-09,2053,1.34,304.72,287.01,n,6.41,Low,1033.25,1032.0,1032.12,1035.59,47.74,Low
15.17016,76.66847,2026-08-09,2053,1.7000000000000002,305.37,288.79,n,7.04,Low,301.21,300.02,307.15,306.67,19.19,Low
23.26503,70.2586,2026-08-09,2053,0.45,300.98,283.85,n,3.66,Low,1048.71,1047.45,1047.57,1051.06,45.61,Low
21.29874,81.60884,2026-08-09,2053,1.09,301.03,280.22,n,4.17,Low,529.3,528.03,533.08,544.67,25.52,Low
21.18384,81.38453,2026-08-09,2053,2.28,308.14,287.48,n,9.01,Low,505.12,503.95,508.92,519.97,29.39,Low
22.93463,69.69802,2026-08-09,2053,1.61,308.32,292.47,n,8.61,Low,1075.87,1074.6,1074.73,1078.26,51.64,Medium
22.33633,69.86706,2026-08-09,2053,0.94,296.59,276.09,n,1.59,Low,1026.87,1025.6,1025.74,1029.28,42.66,Low
22.41452,69.03976,2026-08-09,2053,2.56,305.86,291.91,n,7.95,Low,1105.8,1104.53,1104.67,1108.23,52.18,Medium
21.10748,72.64737,2026-08-09,2053,2.5,337.04,284.79,n,25.23,Low,710.35,709.08,709.21,712.74,53.64,Medium
21.10862,72.63972,2026-08-09,2053,0.95,304.99,281.09,n,6.26,Low,711.08,709.82,709.95,713.48,34.7,Low
21.10805,72.64354,2026-08-09,2053,2.5,305.64,281.4,n,7.79,Low,710.72,709.45,709.58,713.11,36.22,Low
21.10411,72.6468,2026-08-09,2053,2.5,327.81,281.03,n,20.1,Low,710.2,708.93,709.06,712.59,48.51,Low
21.10583,72.63531,2026-08-09,2053,0.95,301.51,276.58,n,4.33,Low,711.3,710.03,710.17,713.7,32.78,Low
21.10468,72.64297,2026-08-09,2053,2.5,304.37,279.26,n,7.08,Low,710.56,709.3,709.43,712.96,35.5,Low
21.10246,72.63474,2026-08-09,2053,2.43,334.79,276.12,n,23.93,Low,711.15,709.88,710.01,713.54,52.38,Medium
21.10189,72.63857,2026-08-09,2053,2.43,299.87,277.11,n,4.53,Low,710.78,709.51,709.65,713.18,32.96,Low
21.05607,72.85309,2026-08-09,2053,0.73,308.76,281.79,n,8.19,Low,689.35,688.08,688.21,691.74,35.76,Low
21.05272,72.85251,2026-08-09,2053,0.73,305.92,281.49,n,6.61,Low,689.19,687.93,688.06,691.58,34.18,Low
23.55756,87.23849,2026-08-09,2053,6.46,331.11,283.93,n,24.91,Low,1126.36,1123.74,1129.62,1147.71,70.18,Medium
23.5581,87.23757,2026-08-09,2053,3.94,320.15,283.53,n,16.93,Low,1126.32,1123.7,1129.58,1147.67,62.2,Medium
23.55688,87.24264,2026-08-09,2053,3.94,319.62,283.57,n,16.63,Low,1126.66,1124.05,1129.93,1148.02,61.92,Medium
23.70715,86.07474,2026-08-09,2053,1.54,309.27,285.3,n,9.08,Low,1042.15,1039.99,1045.59,1061.78,50.98,Medium
23.78739,85.55407,2026-08-09,2053,1.76,304.64,284.95,n,6.68,Low,1008.06,1006.13,1011.59,1026.76,47.21,Low
23.78459,85.56609,2026-08-09,2053,1.71,303.32,285.25,n,5.9,Low,1008.76,1006.82,1012.28,1027.48,46.45,Low
23.69682,85.37211,2026-08-09,2053,2.51,312.73,285.43,n,11.73,Low,987.62,985.72,991.16,1006.2,51.44,Medium
23.69139,85.37067,2026-08-09,2053,1.02,301.7,284.11,n,4.49,Low,987.1,985.2,990.64,1005.7,44.18,Low
23.6982,85.36979,2026-08-09,2053,0.75,304.83,285.52,n,6.02,Low,987.55,985.65,991.09,1006.13,45.72,Low
23.69277,85.36834,2026-08-09,2053,0.75,301.77,284.98,n,4.32,Low,987.03,985.13,990.57,1005.62,44.0,Low
23.69188,85.37228,2026-08-09,2053,0.75,300.95,283.39,n,3.87,Low,987.26,985.35,990.8,1005.85,43.56,Low
23.68279,85.36151,2026-08-09,2053,1.0,303.63,285.34,n,5.54,Low,985.77,983.86,989.31,1004.36,45.17,Low
23.82163,84.57192,2026-08-09,2053,1.6800000000000002,296.02,282.73,n,1.83,Low,939.67,938.08,943.34,956.57,39.61,Low
24.18504,82.65644,2026-08-09,2053,1.5,305.11,288.06,n,6.74,Low,854.81,854.19,857.29,866.53,41.07,Low
24.17704,82.64884,2026-08-09,2053,1.95,304.12,288.36,n,6.53,Low,853.65,853.03,856.13,865.37,40.81,Low
24.17747,82.65152,2026-08-09,2053,1.92,309.63,288.57,n,9.57,Low,853.83,853.21,856.31,865.55,43.86,Low
25.94221,72.19034,2026-08-09,2053,0.98,297.05,251.72,n,1.87,Low,1122.83,1121.71,1121.78,1124.83,46.78,Low
26.09499,68.87696,2026-08-09,2053,0.93,311.21,294.85,n,9.7,Low,1355.66,1354.45,1354.55,1357.9,63.93,Medium
22.57261,85.8962,2026-08-09,2053,2.37,315.67,284.87,n,13.26,Low,951.12,948.45,954.36,972.73,51.53,Medium
23.5636,87.24025,2026-08-09,2053,3.77,311.73,283.68,n,12.12,Low,1126.89,1124.28,1130.15,1148.24,57.42,Medium
18.57864,72.24078,2026-08-09,2053,2.83,324.38,293.14,n,18.44,Low,647.82,646.61,646.78,650.24,44.35,Low
